user_db_id,field,subfield,career_stage,top_init_venue_db_id,mid_init_venue_db_id,low_init_venue_db_id,venue_bug,hash,gender,aa_area,clusters_20,clusters_40,institution_bin_3,institution_bin_10,academia_prestige_bin_3,academia_prestige_bin_10
216884,Biology,Evolutionary biology,Full Professor,1647092,1647827,1662595,False,5YKXznWgwmARz2E5PyjpKg,gm,Biological Sciences,9,14,2.0,7.0,2.0,7.0
157388,Psychology,Neuroscience,Full Professor,1647092,1647320,1650782,False,E6fvOv-_ICFGwfwabonOpw,gm,Psychological Sciences,8,13,2.0,5.0,2.0,6.0
189282,Biology,Evolutionary biology,Full Professor,1647094,1652403,1647827,False,cQ0uTD_sa5naQom_SP6XeQ,gm,Biological Sciences,12,18,3.0,8.0,3.0,8.0
176519,Philosophy,Linguistics,Full Professor,1672117,1667646,1652581,False,VqZGydv7KPMPotu_djMbig,gm,Linguistics,16,27,1.0,1.0,1.0,4.0
156528,Sociology,Demography,Full Professor,1647108,1649621,1653059,False,JgQL2ceNSv-OW-qrQN2Cpg,gf,Sociology,17,34,1.0,1.0,1.0,1.0
220905,Psychology,Cognitive psychology,Assistant Professor,1647125,1647412,1647405,False,wDoWqrFqf52LnHgH6AmIxQ,gm,,16,28,,,,
158918,Psychology,Developmental psychology,Full Professor,1648096,1648972,1658789,False,9DAWW0k9b--SnDXY5jYPIA,gm,Psychological Sciences,20,40,3.0,8.0,3.0,9.0
209060,History,Other,Associate Professor,1648033,1654899,1650696,False,YKk_OWCFYmTFPeTODM7wQg,gm,,15,24,,,,
157874,Psychology,Cognitive psychology,Associate Professor,1647320,1652279,1650682,False,m-vdCqDOY7vWns8BjTqmlw,gf,Psychological Sciences,20,38,1.0,4.0,2.0,4.0
196253,Psychology,Other,Associate Professor,1647094,1650159,1702853,False,Zif85JEZUJNL55azXe9pvQ,gm,Psychological Sciences,20,38,3.0,9.0,3.0,9.0
172712,Medicine,Environmental health,Full Professor,1647125,1647597,1647096,False,7oFUGWW5G03CFou5qeSwDw,gm,Health,8,13,1.0,2.0,1.0,2.0
215615,Psychology,Clinical psychology,Associate Professor,1651281,1696904,1652002,False,4iMk1hJO8VuCPY_dlcOn2Q,gm,Psychological Sciences,8,12,3.0,10.0,3.0,9.0
188126,Biology,Evolutionary biology,Full Professor,1647094,1647827,1647541,False,5j_61722wyZm6CNoZiyc-A,gf,Biological Sciences,12,18,3.0,9.0,3.0,9.0
207082,History,Other,Full Professor,1647120,1651007,1650922,False,UwbR-eMo1lXoeQwlybynxA,gf,,16,28,,,,
214355,Physics,Astrophysics,Full Professor,1647092,1647810,1651000,False,2p3bSLhnA0sNteUkye9afQ,gm,Physical Sciences,3,5,1.0,3.0,1.0,2.0
177516,Business,Finance,Full Professor,1648193,1654005,1659202,False,Jv96r2wNlvujP3FXUp9VDQ,gm,,2,3,,,,
218951,Psychology,Applied psychology,Associate Professor,1648511,1662896,1662460,False,0vR_ZjznrtNmX3dpom-Iwg,gm,Psychological Sciences,18,35,2.0,6.0,2.0,6.0
151744,Chemistry,Other,Full Professor,1647100,1647122,1648814,False,uxlkngbQ036Vu8Jda6FO3g,gf,Chemical Sciences,6,9,2.0,4.0,1.0,3.0
198737,Biology,Neuroscience,Associate Professor,1647092,1685960,1647105,False,komvJ7R_-8qh92NbxyufSQ,gm,Biological Sciences,7,11,1.0,1.0,1.0,1.0
150580,Biology,Evolutionary biology,Full Professor,1647092,1647722,1652359,False,QYXqSiAlOvSNBI4b29BJ4g,gm,Biological Sciences,12,18,1.0,1.0,1.0,1.0
185257,Chemistry,Inorganic chemistry,Full Professor,1680828,1647172,1662442,False,kLEuBP4YGNJ1fxXQN2b8Tg,-,Chemical Sciences,4,6,2.0,5.0,2.0,5.0
156046,Biology,Evolutionary biology,Associate Professor,1660124,1652403,1653327,False,J7b0Il5S5MBXZ8oHBctK_g,gm,Biological Sciences,12,18,3.0,9.0,3.0,9.0
166993,Chemistry,Inorganic chemistry,Full Professor,1647094,1651429,1648921,False,KJkHISqfmMZI6wz2q3TzLA,gm,Chemical Sciences,6,9,2.0,6.0,1.0,4.0
180015,Economics,Economic history,Full Professor,1648413,1656773,1661087,False,mWizlOyZme7Ct4i9UZeZqQ,gm,Economics,2,4,2.0,6.0,2.0,5.0
209326,History,Other,Associate Professor,1647120,1670015,1686747,False,J9P9GENGxw6C_i5qJQtw1g,gm,,16,28,,,,
177386,Physics,Condensed matter physics,Full Professor,1651363,1647376,1647336,False,n9-A6aOPzhy4_zPizRZQ4A,gm,Physical Sciences,6,9,3.0,7.0,2.0,6.0
219451,Biology,Ecology,Full Professor,1650109,1652433,1647541,False,P5IkgSfK9vp11dQBlImZ9A,gm,Biological Sciences,9,14,2.0,6.0,3.0,8.0
209887,Mathematics,Mathematical analysis,Full Professor,1681559,1685991,1652430,False,6b5WtAILnW6ksUSrJG5wIQ,-,Mathematical Sciences,16,28,2.0,6.0,2.0,6.0
190084,Engineering,Other,Full Professor,1647097,1656821,1662226,False,pAPRed4GZ_PFJcm5LhboGg,gm,Biological Sciences,8,13,2.0,7.0,2.0,4.0
210301,Psychology,Other,Associate Professor,1647125,1648527,1652415,False,1T-Y-m8cQq7QOBoaYxm_sQ,gm,Psychological Sciences,8,13,2.0,7.0,3.0,9.0
163776,History,Other,Full Professor,1647120,1671274,1665372,False,CzXODsq9nbJXBxN0ULR4Rw,gf,,16,28,,,1.0,1.0
165085,Philosophy,Other,Full Professor,1703810,1650892,1649318,False,bae31EYROWjUB2igw6tM4w,gm,Philosophy,14,22,1.0,2.0,1.0,4.0
198372,Medicine,Immunology,Full Professor,1647101,1647151,1686642,False,fiTFt8RiRKSg4eqGeXTyHg,gm,Biological Sciences,7,11,1.0,3.0,2.0,5.0
153115,Business,Other,Full Professor,1648613,1661422,1657773,False,i_voYTH5MZd18RBHZZE1qg,-,,18,36,,,,
195978,Chemistry,Physical chemistry,Full Professor,1647092,1647231,1647233,False,BvxBLqE_1SZwbjEYlqa5oQ,gm,Chemical Sciences,6,9,2.0,5.0,1.0,4.0
159163,Engineering,Biochemical engineering,Full Professor,1647094,1647108,1656199,False,0yG-WpBHDCJs6wXj14F_dw,gm,Physical Sciences,7,10,1.0,4.0,1.0,2.0
175597,Biology,Microbiology,Full Professor,1654377,1650593,1659520,False,N8jOluFSqVjFSqVm2gmJAg,gf,Biological Sciences,7,10,2.0,6.0,3.0,8.0
180551,Physics,Particle physics,Full Professor,1647118,1647595,1669586,False,pDrUay5vrs2uP3H2ktIK2g,gm,Physical Sciences,5,7,2.0,4.0,2.0,5.0
182546,Engineering,Civil engineering,Associate Professor,1651243,1651335,1656080,False,w_9CC0q64WKGRDR1xZhFmg,gf,Engineering,16,28,1.0,3.0,1.0,3.0
167338,Biology,Astrobiology,Associate Professor,1649792,1652995,1647105,False,s8e_bmm4L7HlOGo6fP6TsA,gf,Biological Sciences,12,18,3.0,9.0,3.0,10.0
212820,Chemistry,Biochemistry,Full Professor,1647101,1647164,1647398,False,3-5dsKW6CtE_IWwFN4Vq5A,gm,Biological Sciences,7,11,1.0,1.0,1.0,1.0
153431,Sociology,Socioeconomics,Full Professor,1648524,1650513,1678990,False,j3fxNN04JjMt8_5al8KmeQ,gf,Anthropology,17,33,3.0,8.0,2.0,5.0
156076,Biology,Evolutionary biology,Full Professor,1647092,1647774,1665943,False,pzVmzF6rCtMTZ5dJPx_AYg,gm,Biological Sciences,7,11,2.0,6.0,2.0,6.0
153207,Chemistry,Polymer chemistry,Full Professor,1647127,1647258,1647971,False,djtbTGqttLGypGhw_NyUUA,gm,Chemical Sciences,4,6,2.0,7.0,2.0,6.0
177441,Engineering,Chemical engineering,Associate Professor,1648921,1647228,1648172,False,eqJGqduWEC3NRQtZE_JBzw,gf,Engineering,16,28,2.0,5.0,3.0,7.0
162658,Sociology,Demography,Full Professor,1648524,1653909,1656606,False,fNO5FIythhYAe5vq6FepVw,gm,Sociology,17,34,2.0,4.0,1.0,4.0
185567,Mathematics,Statistics,Full Professor,1647543,1649012,1662395,False,VLP8mFRr2TGdAq21VXwVdw,gm,Mathematical Sciences,16,25,2.0,5.0,1.0,4.0
183307,Psychology,Other,Full Professor,1648890,1651690,1655536,False,n1vkbGWIeaWWyBZ622fWyg,gm,Psychological Sciences,20,39,3.0,9.0,3.0,10.0
181569,Engineering,Aerospace engineering,Full Professor,1647565,1706567,1648482,False,aqIECwhYeVklES6PhGFHPA,gf,Engineering,16,28,2.0,7.0,2.0,7.0
202530,Chemistry,Polymer chemistry,Full Professor,1647094,1647100,1647258,False,jpnb_u2ssBn-DfbwbSTDcA,gm,Chemical Sciences,6,9,2.0,6.0,2.0,5.0
189919,Engineering,Mechanical engineering,Associate Professor,1647108,1647112,1658322,False,ycA7VapayWqjTuTFHr0fiA,gm,Engineering,6,8,3.0,9.0,3.0,9.0
154882,Business,Process management,Full Professor,1648613,1655371,1658586,False,M8HXuAj4cvZxt9SaIwa7dA,gm,,18,36,,,,
156209,Biology,Biochemistry,Full Professor,1647607,1647235,1651926,False,uFvbOgrIGJTNWMWUW8FL8A,gm,Medical Sciences,7,11,2.0,6.0,2.0,4.0
148824,Chemistry,Biochemistry,Full Professor,1647108,1647100,1647164,False,ez1e_pCm5uJ3iHtv9DkdrA,gm,Engineering,7,10,1.0,3.0,2.0,4.0
186136,Chemistry,Environmental chemistry,Associate Professor,1647094,1647185,1663930,False,vwr2SH42AE4vOSseBNYJ5A,gf,Chemical Sciences,12,20,1.0,3.0,1.0,3.0
178163,Medicine,Nursing,Associate Professor,1648318,1660460,1661381,False,3SfwsUdmsvgefcMBdnEpGg,gf,Health,8,13,2.0,6.0,2.0,7.0
153682,Business,Accounting,Full Professor,1658795,1668294,1687987,False,rRT9WsYZX6lZQoqfXuJXYQ,gm,,1,1,,,,
202882,Sociology,Anthropology,Full Professor,1664982,1656879,1658561,False,fLuUhCnCFSWif7M7MAkrTw,gm,Anthropology,11,16,2.0,7.0,3.0,7.0
203914,Engineering,Industrial engineering,Full Professor,1662484,1647801,1651657,False,Yjstbvhn5Oj238t2WBLvgw,gf,Engineering,12,18,1.0,4.0,1.0,4.0
155139,History,Other,Associate Professor,1654834,1671113,1649907,False,XePDXkqNX4l4Ng3Z-0IMzw,gf,,15,23,,,,
217559,Mathematics,Applied mathematics,Full Professor,1650905,1666244,1647496,False,5IM0t70TYFGzoTZKnVU2Mg,gm,Mathematical Sciences,6,9,1.0,1.0,1.0,1.0
200684,Chemistry,Other,Full Professor,1647122,1647300,1649358,False,OYFl84oIuuyZXMNriP66iQ,gm,Chemical Sciences,12,18,2.0,7.0,2.0,7.0
152921,Sociology,Demography,Associate Professor,1647555,1653909,1661087,False,35sD1zAmP2xKpRZ7GwP2Nw,gf,Sociology,17,34,1.0,2.0,1.0,2.0
199659,Biology,Neuroscience,Other,1647320,1647180,1648237,False,dyK_WvcuTjgToHX3ILcGoQ,gm,Medical Sciences,10,15,2.0,4.0,2.0,4.0
153032,Biology,Neuroscience,Associate Professor,1647092,1648536,1647560,False,vXQVfNlToLUE-3tMPpmPrg,gf,Biological Sciences,10,15,1.0,4.0,1.0,2.0
154220,Biology,Biophysics,Associate Professor,1647844,1647995,1652433,False,obhe-iNxjtR3izS7cOu_5A,gm,Biological Sciences,12,18,3.0,10.0,3.0,9.0
155652,Economics,International trade,Full Professor,1649056,1650235,1653733,False,12AZFA6HOJKJrsIQvkJFLg,gm,,2,4,,,,
163160,Computer science,Theoretical computer science,Full Professor,1655119,1648145,1677689,False,IPZfa43eMmKUNkxqYwL4Yw,gm,,16,32,,,,
211066,Sociology,Criminology,Associate Professor,1657808,1650744,1655205,False,Zz7QdzIYcbPxpsLFfknmyw,gm,Sociology,17,33,2.0,7.0,3.0,7.0
207359,History,Archaeology,Associate Professor,1647108,1664302,1667863,False,Rm3s3Tw8BlY5hWaYuDOdMg,gm,Anthropology,12,18,,,,
187235,Chemistry,Organic chemistry,Full Professor,1647092,1647100,1647646,False,ipuK4BFqYUpeV_pUnyHgCg,gm,Chemical Sciences,4,6,1.0,2.0,1.0,3.0
195089,Mathematics,Statistics,Full Professor,1709109,1685472,1702672,False,2oBYqZg9m_52tGmEoLX7ag,gm,Biological Sciences,8,13,1.0,2.0,1.0,2.0
152247,Medicine,Other,Associate Professor,1647097,1657306,1647161,False,fq_0_BFW8ps7qrwF3pSkVg,gf,Biological Sciences,8,13,3.0,7.0,2.0,7.0
151895,Physics,Condensed matter physics,Full Professor,1647118,1647376,1652423,False,DRpsd887D88bFSn4ZfFG_w,gm,Computational Sciences,6,9,1.0,2.0,1.0,3.0
218729,Biology,Physiology,Full Professor,1647708,1649034,1647676,False,P95o6Jn2CIDO4VUUES5fQQ,gf,Medical Sciences,8,13,3.0,9.0,3.0,10.0
164833,Business,Accounting,Associate Professor,1659092,1687987,1690078,False,3MbeWLl4gXDFav_HhZPVNg,gf,,1,2,,,,
160420,History,Archaeology,Full Professor,1649005,1662327,1673334,False,fZ5Snr43KTWMiZDFs-l1TQ,gf,Anthropology,11,17,2.0,7.0,3.0,9.0
178987,Biology,Genetics,Full Professor,1647094,1647108,1658360,False,2bkuQ63Ui-fn8MDpoiCy5w,gm,Biological Sciences,7,11,2.0,6.0,3.0,8.0
193130,Physics,Optics,Full Professor,1647092,1647118,1647203,False,2c4veOJd5aSbTD_u0-lBZA,gm,Physical Sciences,6,8,3.0,8.0,3.0,9.0
155671,Mathematics,Statistics,Full Professor,1647543,1656802,1647096,False,qINxI-taBQXl8NDvpYsO6Q,gm,Biological Sciences,8,13,3.0,8.0,3.0,8.0
218341,Economics,Econometrics,Full Professor,1650343,1650235,1709162,False,R5luCLecAzW1D_P4d28DeA,gm,Economics,2,3,2.0,7.0,3.0,9.0
151951,Biology,Other,Full Professor,1705332,1647096,1647913,False,8ACR7ZTN1CetaZ0C0lqFEQ,-,Biological Sciences,16,26,3.0,9.0,3.0,9.0
193705,Business,Accounting,Associate Professor,1658795,1669856,1668294,False,8zQUHqL0_IXGDpJorKKcuA,gf,,1,2,,,2.0,5.0
211857,Sociology,Other,Full Professor,1648524,1652111,1683936,False,QUv9kZH3ldPMOFKXvh_HhQ,gf,Sociology,17,33,1.0,1.0,1.0,2.0
157074,Biology,Physiology,Associate Professor,1647128,1647537,1647790,False,fjH6BDODXt5YjXiyEKU3Ew,gm,Medical Sciences,7,11,3.0,9.0,3.0,8.0
187667,Biology,Biochemistry,Full Professor,1647094,1647108,1657840,False,dG1RagKcgqV1_0jwZmB5jg,gm,Biological Sciences,7,10,1.0,1.0,1.0,1.0
194824,Business,Business administration,Full Professor,1653316,1653464,1653480,False,ul6MGFpsc_GhoTTMDa9yfw,gm,,18,36,,,2.0,5.0
183943,Sociology,Anthropology,PhD Student,1647467,1672647,1685618,False,Flzt3Y4CTIH7fU-hOhOa0g,gm,Anthropology,12,18,2.0,7.0,1.0,3.0
151107,Computer science,Software engineering,Associate Professor,1651513,1671670,1680337,False,TqhZXT0Pxo1Qaib6P-rwHg,gf,,16,32,,,,
182484,Business,Marketing,Full Professor,1648285,1671601,1649078,False,Jj2xXG1XgmtUUJHL-Qjimw,gm,,19,37,,,,
157645,Economics,Economic history,Associate Professor,1647410,1648413,1696537,False,sQfGgsMI3pR3kF3g4cVMgA,gm,,2,4,,,2.0,7.0
212334,Engineering,Mechanical engineering,Other,1704654,1658145,1649439,False,IEh-NhCnlSsQGI_OCAbquA,gm,Engineering,16,28,2.0,6.0,3.0,8.0
174552,History,Other,Full Professor,1647120,1647436,1663529,False,D3Abc8XvzbnOKv6B14GKxQ,gm,,15,24,,,,
188936,Medicine,Pharmacology,Associate Professor,1647092,1648536,1647320,False,izb0jGVjI5kkC1p1uK-6hg,gm,Medical Sciences,7,11,1.0,2.0,1.0,1.0
220255,Psychology,Other,Full Professor,1647092,1657338,1649367,False,ePmc9TGi-L1NfL2O52PjuA,gf,Health,8,13,2.0,6.0,2.0,6.0
190860,Psychology,Neuroscience,Full Professor,1650477,1659481,1651716,False,MDB060rYz1OhuzuUe93FsQ,gm,Psychological Sciences,10,15,1.0,2.0,1.0,3.0
213121,Sociology,Demography,Associate Professor,1648524,1650513,1647709,False,h7KALAe4t7mi5vQYEDbXGg,gf,Sociology,17,34,2.0,5.0,2.0,5.0
176345,Biology,Ecology,Associate Professor,1647092,1647638,1648393,False,Z-wTEZsD5c2XZi_RoJlmNQ,gm,Biological Sciences,9,14,2.0,6.0,2.0,6.0
188958,Engineering,Other,Full Professor,1647107,1649477,1648087,False,tbIKhW1dS6LvA4xlL_Wp4A,gm,Engineering,6,8,1.0,3.0,2.0,4.0
154184,Sociology,Other,Full Professor,1648524,1668392,1647709,False,L-L4n3chZziGRbVQMPgYUw,gf,Health,17,33,1.0,1.0,1.0,1.0
207349,Physics,Astrophysics,Full Professor,1647092,1647129,1648676,False,dxRPFOk7_vBKlu95xCDKzQ,gm,Engineering,3,5,1.0,3.0,1.0,2.0
162115,Psychology,Applied psychology,Associate Professor,1648511,1670358,1652848,False,H_CjORgNTbpoYZQe3Yg58A,gf,Psychological Sciences,20,39,1.0,4.0,1.0,3.0
189228,Psychology,Neuroscience,Full Professor,1648536,1647320,1650025,False,OmQgnBgd8NvJmFGQZLzxfQ,gm,Psychological Sciences,10,15,3.0,8.0,2.0,6.0
182017,Physics,Particle physics,Full Professor,1647118,1647595,1649348,False,QBs3qpHFyXDjrBOKEZQvBQ,gm,Physical Sciences,5,7,2.0,4.0,2.0,4.0
185560,Sociology,Anthropology,Associate Professor,1647094,1673681,1656581,False,xNCbCcQBvwZfpGYajLYQpg,gm,Anthropology,9,14,1.0,2.0,1.0,1.0
182978,Psychology,Applied psychology,Full Professor,1648511,1662460,1651625,False,JcPZUL47CjzJkOts8s9hSg,gm,Psychological Sciences,18,35,3.0,10.0,3.0,9.0
187036,Computer science,Natural language processing,Full Professor,1650344,1648971,1652267,False,YOONOgQjmvXbi_xF6P1UmQ,gm,,16,30,,,,
167454,Physics,Particle physics,Full Professor,1647118,1647350,1647595,False,q7hbJ03d0ShmgdVE2V1P4w,gm,Physical Sciences,5,7,2.0,6.0,2.0,5.0
195569,Chemistry,Biochemistry,Full Professor,1647094,1647100,1648554,False,kshoaO1WKL0lfb2J9Z3JjQ,gm,Biological Sciences,7,10,1.0,3.0,1.0,3.0
217356,Psychology,Cognitive psychology,Associate Professor,1650618,1649609,1652521,False,vpITNLMZ6dKakoyDeCbMVg,gm,Psychological Sciences,10,15,3.0,8.0,3.0,9.0
211398,Sociology,Other,Full Professor,1658577,1652682,1682396,False,zVEUptYJ4gQvrj2_NqvIMA,gm,Sociology,17,34,3.0,9.0,3.0,7.0
180497,Mathematics,Pure mathematics,Full Professor,1650953,1648479,1656918,False,c5gMirc-HJ7qa6mfmTESvQ,gm,Mathematical Sciences,13,21,1.0,2.0,1.0,3.0
161815,Physics,Condensed matter physics,Full Professor,1647094,1647376,1667976,False,yq3JouG6SbnARfOQk7jRKA,-,Physical Sciences,6,8,1.0,1.0,1.0,1.0
193857,Philosophy,Other,Associate Professor,1649107,1692332,1676828,False,YDnfcIw8Dsz2mq-fosV1yQ,gm,Philosophy,14,22,2.0,6.0,2.0,7.0
199431,Physics,Atmospheric sciences,Full Professor,1650124,1659120,1669388,False,0uNFRz6O9-vW_6nWH1Tp5A,gf,Physical Sciences,12,20,2.0,4.0,2.0,5.0
189820,Biology,Microbiology,Associate Professor,1647427,1647209,1652766,False,NpfT2kwRUvzHrDcgbP6qYA,-,Biological Sciences,7,10,2.0,7.0,3.0,8.0
155198,Mathematics,Statistics,Full Professor,1649012,1648480,1656534,False,RUfCEKdq1MV9t9qQzHSeOg,gm,Medical Sciences,8,13,2.0,7.0,2.0,6.0
183475,Sociology,Social science,Full Professor,1648524,1696579,1678990,False,eDoKnUMxWMCEbuEHvQpoFg,gm,Business,17,34,1.0,1.0,1.0,1.0
159324,Chemistry,Medicinal chemistry,Full Professor,1647390,1651692,1647299,False,1v9LxT1UbJfJfkYJagU_JA,gm,Biological Sciences,4,6,3.0,10.0,3.0,10.0
166316,Mathematics,Applied mathematics,Associate Professor,1647110,1649053,1659084,False,yU_I8fg-K0ggloRVGL5-hw,gm,Biological Sciences,8,13,3.0,10.0,3.0,9.0
162833,Psychology,Social psychology,Full Professor,1648093,1655318,1665934,False,esLso2TKhDF41E5YBiVZTg,gf,Psychological Sciences,20,39,1.0,1.0,1.0,1.0
219384,Mathematics,Statistics,Associate Professor,1663286,1649012,1656534,False,ifEw2hZ2KSMyYIHxH66ZZw,gm,Health,16,25,1.0,4.0,1.0,3.0
153224,Physics,Astrophysics,Full Professor,1647129,1649243,1647150,False,QDHAj7veZr3Sim94dVrcHQ,gf,Physical Sciences,3,5,1.0,4.0,1.0,2.0
192032,Psychology,Social psychology,Full Professor,1648093,1651804,1655318,False,5Sj7ixOfrsS6Wad63u1PaA,gf,Psychological Sciences,20,39,2.0,5.0,2.0,5.0
192615,Economics,Industrial organization,Full Professor,1649056,1660887,1656586,False,4ag0beU8xJI1QZyskonFTQ,gm,Economics,2,4,1.0,1.0,1.0,1.0
193753,Medicine,Other,Associate Professor,1647091,1647666,1649080,False,NjO_k-VkHmuQNjoyl3dl2g,gf,Health,8,13,1.0,1.0,1.0,1.0
207167,Business,Marketing,Associate Professor,1655156,1662460,1666908,False,ZarK98NHzmTLVZcKH9DmOw,gm,,19,37,,,,
207213,Mathematics,Statistics,Full Professor,1647543,1649012,1664709,False,bRWLAqDcz7JLE2rMuyXtWg,gm,Biological Sciences,16,25,1.0,2.0,1.0,1.0
153539,Business,Marketing,Other,1650229,1648285,1654469,False,IdspJIbksq-Psk07O4-NaQ,gm,,19,37,,,,
196780,Psychology,Developmental psychology,Associate Professor,1647092,1648096,1662018,False,-8WNUdkDUlmpVgJApa86VQ,gf,Psychological Sciences,20,38,3.0,8.0,3.0,9.0
180341,Computer science,Computational science,Full Professor,1651889,1652329,1647690,False,O-H2J80EevZwoRyvXjx_SQ,gm,,12,20,,,,
169380,Physics,Condensed matter physics,Full Professor,1647094,1647118,1647105,False,7gR3SNF75j_A1RYPVonVvA,gm,,6,9,,,,
193601,Computer science,Natural language processing,Associate Professor,1648971,1674946,1647096,False,HnRlKOacEJTt5oo_lu9gMw,-,,16,30,,,,
191418,Mathematics,Other,Other,1694981,1651925,1652495,False,GDjRZWz22OMwQM_P6QOpPg,gm,Mathematical Sciences,16,25,2.0,6.0,2.0,5.0
192587,History,Other,Full Professor,1647120,1651604,1650696,False,4CsnH4b9rozEvhHmdCKIjg,gf,,15,24,,,,
182350,Economics,Econometrics,Full Professor,1647543,1651262,1657968,False,FiOAckh-4KAvAeUKlruYJA,gm,,2,4,,,,
167194,Biology,Evolutionary biology,Full Professor,1647094,1652403,1650168,False,sakY-ZQEoQXZhky3jbfOtA,gf,Biological Sciences,12,18,2.0,6.0,2.0,5.0
186108,Biology,Genetics,Full Professor,1647108,1647094,1647722,False,Q9HwJr0vcEIj6W9oUVlXCQ,gm,Anthropology,12,18,2.0,7.0,2.0,5.0
215316,History,Other,Associate Professor,1653301,1650696,1675131,False,5YHE6oAeWvOoaNHjS69V7A,gm,,15,24,,,2.0,6.0
159412,Philosophy,Other,Full Professor,1650345,1660643,1706049,False,s_sgnhSIKXYuGRWqxSEv-Q,gm,Philosophy,14,22,3.0,7.0,2.0,5.0
200474,Engineering,Agricultural engineering,Other,1655082,1659097,1662484,False,kIcK3jvzyd0V6-yVVxVcgA,gm,Engineering,16,28,3.0,10.0,3.0,10.0
203955,Physics,Astrophysics,Full Professor,1647129,1648676,1647166,False,0ZHKdW_IRdRH5Cys431PAQ,gm,Physical Sciences,3,5,1.0,2.0,1.0,3.0
190680,Sociology,Other,Other,1650207,1658455,1673567,False,bubSrukJ_-nKJkb29yZ0eg,gm,Sociology,17,33,2.0,4.0,1.0,4.0
192350,Economics,Microeconomics,Full Professor,1649056,1648613,1653858,False,bBZUu1Dc_gxeJL-u8wySIQ,gm,Economics,2,4,2.0,5.0,3.0,9.0
170873,Psychology,Social psychology,Associate Professor,1647094,1663362,1666070,False,D1Hax6jAe0-jsaDf3dHjPw,gf,,20,39,,,,
215267,Physics,Nuclear physics,Full Professor,1647118,1647367,1647179,False,TzXwj-B-5Mko2cajTlJPfg,gm,Physical Sciences,5,7,1.0,1.0,1.0,1.0
205405,Biology,Biochemistry,Associate Professor,1647100,1651926,1651118,False,m_9PTkH7quZEOOFBAjzFNw,gm,Biological Sciences,7,10,1.0,3.0,1.0,4.0
197990,Computer science,Artificial intelligence,Associate Professor,1677126,1650808,1648487,False,fSH8URbRRdacXh0TrcrlOg,gm,,16,30,,,,
158963,Computer science,Computer security,Full Professor,1660495,1711162,1663327,False,vQSyKWuJqGJC1eDNMZ3uMg,gm,,16,32,,,,
217181,History,Other,Full Professor,1653909,1656773,1672352,False,ax33og4_4n7Aj2PrAKrtbw,gm,,2,4,,,,
213735,Business,Other,Full Professor,1655371,1655657,1648613,False,4GTO_KGrCbY0Sasu_i4FbQ,gm,,2,4,,,,
207122,Psychology,Social psychology,Full Professor,1647094,1650354,1648093,False,tm5-HsTWMpQ3Bgx7QgEeqw,gm,Psychological Sciences,20,39,2.0,6.0,2.0,5.0
154302,History,Economic history,Associate Professor,1656099,1653493,1651866,False,WPAZPpTVO2rO48uqjj3GRA,gm,,16,28,,,1.0,3.0
178399,History,Other,Other,1669723,1648881,1689068,False,ToCicMEW5P_J2s6xgkjerw,gf,,15,24,,,,
169052,Business,Other,Full Professor,1653111,1653464,1669541,False,-WmjOrZguUM36M_1IEuu-Q,gm,,18,36,,,,
165053,Mathematics,Mathematical physics,Full Professor,1648820,1661029,1647628,False,erLQXke6fZNvqsNueO9Dmw,gm,Mathematical Sciences,5,7,1.0,3.0,2.0,4.0
178238,Business,Marketing,Assistant Professor,1658073,1665317,1649078,False,4EzKEtFxU0JoK3x6iZW_EA,-,,19,37,,,,
175005,Business,Marketing,Assistant Professor,1650229,1665317,1649078,False,RtF3VgPjUyxvqrQ2GJUR-g,-,,19,37,,,,
201597,Sociology,Anthropology,Associate Professor,1647709,1649621,1653059,False,M8NSoTy1_7DWhaMnHvOfkA,gf,Sociology,17,33,2.0,5.0,1.0,4.0
178645,Biology,Neuroscience,Full Professor,1650477,1647320,1663241,False,B-ghg9RGsnw9rOUVAt4qdQ,gm,Biological Sciences,10,15,,,,
167322,Psychology,Neuroscience,Associate Professor,1651743,1647864,1669029,False,gMoTN-ebCMwv1S1jY4Ku5Q,gf,Psychological Sciences,12,18,3.0,10.0,3.0,10.0
192519,History,Other,Associate Professor,1647120,1655502,1653125,False,X6-9e1l5FNX5GpD8f1UqcQ,gf,,15,24,,,1.0,3.0
188218,Chemistry,Physical chemistry,Full Professor,1647100,1647101,1650339,False,eGZBXzdY8DGKxYwMqwO-2A,gm,Chemical Sciences,7,10,2.0,5.0,2.0,4.0
151967,Chemistry,Environmental chemistry,Full Professor,1649258,1663930,1676467,False,V1tQ9r7jPhskLeXxmqdVzA,gf,Chemical Sciences,12,20,1.0,2.0,1.0,1.0
